Date,OTG,DSM,OTM
2000-09-28,1.29528382331046e-06,0,0
2000-09-29,9.63668571785092e-06,6.62526758787863e-07,3.37893965252079e-07
2000-09-30,0,2.75526235782309e-06,3.08062703879841e-06
2000-10-01,5.21950255460979e-07,8.86943610112212e-07,2.71241151494905e-06
2000-10-02,8.70957373990677e-05,1.01142552111355e-08,3.09195122838446e-08
2000-10-03,0.000100620891316794,1.54921144712716e-05,1.02155245258473e-05
2000-10-04,2.7300329747959e-06,7.06268792782794e-06,2.15724066947587e-05
2000-10-05,4.32983779319329e-06,0,0
2000-10-06,3.73033508367371e-05,1.97744910224174e-07,1.00566659000378e-07
2000-10-07,2.05434971576324e-05,2.58523923548637e-05,4.58247304777615e-05
2000-10-08,8.93311789695872e-06,5.20157027494861e-06,8.60040199768264e-06
2000-10-09,9.15224736672826e-05,1.82564554052078e-06,1.22033713978453e-06
2000-10-10,7.08577936165966e-05,7.57970042286615e-08,2.30755048846731e-07
2000-10-11,7.503841061407e-06,2.21926779886417e-06,2.08811684387911e-06
2000-10-12,7.69629622254797e-08,1.64037430749886e-07,4.98754218369868e-07
2000-10-13,7.88430770626292e-05,0,0
2000-10-14,5.54195612494368e-05,0,0
2000-10-15,4.94875121148652e-06,0,0
2000-10-16,3.55966185452417e-05,3.65546329703648e-05,1.84742129931692e-05
2000-10-17,9.29636735236272e-05,6.9793124566786e-05,3.71425958292093e-05
2000-10-18,0.000115408991405275,3.63058134098537e-05,1.83230094989995e-05
2000-10-19,8.30958288133843e-06,0,0
2000-10-20,0,0,0
2000-10-21,1.47683704199153e-05,8.82225504028611e-06,4.44320403403253e-06
2000-10-22,4.46271405962762e-05,2.18881223190692e-06,1.10162534383562e-06
2000-10-23,1.65663441293873e-05,9.34946729103103e-06,4.70247641715105e-06
2000-10-24,4.32386241300264e-06,1.22882338473573e-05,8.74881516210735e-06
2000-10-25,1.68618589668768e-06,0,0
2000-10-26,0,0,0
2000-10-27,0,0,0
2000-10-28,0,0,0
2000-10-29,0,0,0
2000-10-30,5.09833064654686e-08,0,0
2000-10-31,3.48808816852397e-06,3.15095167024992e-05,4.69787664769683e-05
2000-11-01,0.000143093231599778,0.000146596066770144,0.000137427341542207
2000-11-02,4.14911082771141e-05,9.03920590644702e-06,4.52249969384866e-06
2000-11-03,0,0,0
2000-11-04,0,2.12498790119753e-07,1.45573764598339e-07
2000-11-05,4.26951451970581e-08,0,0
2000-11-06,3.91273460991215e-05,0,0
