Date,DVP,MWM,OTG,AXA,BNW,CAV,CIN,CNC,DSM,EBS,EST,I75,IKV,OOA,OTM,OXV,PEA,PRO,SLB
1970-03-07 12:00:00,274.18912,274.18912,274.15793,272.79742,274.04,266.70416,274.04,275.54596,275.708,272.51123,274.26398,275.54596,275.708,275.54596,275.54596,275.9133,275.9133,275.5251,266.70416
1970-03-08 12:00:00,277.12253,277.12253,277.54068,276.32727,277.50394,270.37976,277.50394,278.46704,278.83524,276.14197,277.7208,278.46704,278.83524,278.46704,278.46704,278.87012,278.87012,278.82135,270.37976
1970-03-09 12:00:00,276.60574,276.60574,276.9328,274.75803,275.31543,267.84793,275.31543,277.55127,277.42004,273.56546,276.63266,277.55127,277.42004,277.55127,277.55127,277.83963,277.83963,277.02014,267.84793
1970-03-10 12:00:00,277.9427,277.9427,278.24872,277.05856,278.5819,271.13205,278.5819,280.1883,280.33026,277.00882,278.44122,280.1883,280.33026,280.1883,280.1883,280.56976,280.56976,280.10913,271.13205
1970-03-11 12:00:00,275.04562,275.04562,275.63293,274.69226,276.5476,269.01443,276.5476,278.26138,278.3196,274.9615,275.95053,278.26138,278.3196,278.26138,278.26138,278.56912,278.56912,278.0873,269.01443
1970-03-12 12:00:00,280.15057,280.15057,279.9628,277.8199,277.49902,270.93924,277.49902,277.56406,278.37006,276.3623,279.67957,277.56406,278.37006,277.56406,277.56406,278.16727,278.16727,278.58884,270.93924
1970-03-13 12:00:00,280.92612,280.92612,280.91367,278.84003,278.85666,272.02814,278.85666,279.59467,280.0594,277.55316,280.6653,279.59467,280.0594,279.59467,279.59467,280.02063,280.02063,280.11288,272.02814
1970-03-14 12:00:00,279.15073,279.15073,278.86078,276.53296,275.2117,269.4667,275.2117,273.81805,275.05124,274.58893,278.4855,273.81805,275.05124,273.81805,273.81805,274.3292,274.3292,275.78696,269.4667
1970-03-15 12:00:00,279.44623,279.44623,279.15057,276.73315,275.91238,269.57715,275.91238,275.802,276.56592,274.88187,278.73068,275.802,276.56592,275.802,275.802,276.24915,276.24915,276.89517,269.57715
1970-03-16 12:00:00,274.0257,274.0257,274.371,273.27243,274.6402,267.43536,274.6402,275.52612,276.0111,273.25037,274.61066,275.52612,276.0111,275.52612,275.52612,276.05133,276.05133,275.98227,267.43536
1970-03-17 12:00:00,274.52512,274.52512,274.72797,273.06653,274.01776,266.66678,274.01776,275.5602,275.7689,272.43723,274.68625,275.5602,275.7689,275.5602,275.5602,275.99756,275.99756,275.5505,266.66678
1970-03-18 12:00:00,272.4389,272.4389,272.57202,271.11664,272.09586,264.92334,272.09586,273.24158,273.5384,270.66913,272.6334,273.24158,273.5384,273.24158,273.24158,273.6111,273.6111,273.47485,264.92334
1970-03-19 12:00:00,273.66757,273.66757,273.88428,272.11343,272.5714,265.60513,272.5714,273.43185,273.8425,271.23004,273.78793,273.43185,273.8425,273.43185,273.43185,273.82785,273.82785,273.86523,265.60513
1970-03-20 12:00:00,273.3833,273.3833,273.6422,272.6521,273.35464,266.92526,273.35464,272.65457,273.6482,272.5017,273.93622,272.65457,273.6482,272.65457,272.65457,273.14313,273.14313,274.16022,266.92526
1970-03-21 12:00:00,273.3629,273.3629,273.38196,272.3992,273.39792,266.6805,273.39792,273.53864,274.0719,272.35455,273.6796,273.53864,274.0719,273.53864,273.53864,273.7554,273.7554,274.3943,266.6805
1970-03-22 12:00:00,276.6242,276.6242,276.44885,274.86853,275.67776,268.5532,275.67776,276.79108,277.0929,274.26367,276.44766,276.79108,277.0929,276.79108,276.79108,277.1453,277.1453,277.04526,268.5532
1970-03-23 12:00:00,280.3853,280.3853,280.2611,277.87262,277.02847,270.75018,277.02847,276.6129,277.58395,276.04416,279.85577,276.6129,277.58395,276.6129,276.6129,277.20483,277.20483,277.9667,270.75018
1970-03-24 12:00:00,279.97546,279.97546,280.03775,278.06613,278.33405,271.3617,278.33405,279.24695,279.67554,276.95673,279.84073,279.24695,279.67554,279.24695,279.24695,279.68774,279.68774,279.66586,271.3617
1970-03-25 12:00:00,275.28882,275.28882,275.5925,274.60013,276.50952,268.8762,276.50952,278.36044,278.40555,274.85495,275.88495,278.36044,278.40555,278.36044,278.36044,278.6934,278.6934,278.11914,268.8762
1970-03-26 12:00:00,275.0678,275.0678,275.33163,274.3512,276.06235,268.64056,276.06235,277.46884,277.67218,274.55096,275.6299,277.46884,277.67218,277.46884,277.46884,277.81516,277.81516,277.52945,268.64056
1970-03-27 12:00:00,275.84875,275.84875,276.3464,275.02426,276.01346,268.9734,276.01346,276.68555,277.22836,274.6997,276.4737,276.68555,277.22836,276.68555,276.68555,277.17218,277.17218,277.2837,268.9734
1970-03-28 12:00:00,280.03214,280.03214,280.21677,278.3633,278.615,271.78275,278.615,279.03937,279.73004,277.35135,280.07825,279.03937,279.73004,279.03937,279.03937,279.62216,279.62216,279.83588,271.78275
