Date,OTG,DSM,OTM
2010-10-05,2.00103477254743e-05,1.29164607187704e-06,3.94522794522345e-06
2010-10-06,2.67032919509802e-05,2.86557246909069e-06,8.05164654593682e-06
2010-10-07,6.16299121247721e-06,3.70423869355818e-08,1.8838559157075e-08
2010-10-08,6.60742438540751e-09,0,0
2010-10-09,1.56428070496872e-09,0,0
2010-10-10,0,0,0
2010-10-11,4.58707654615864e-05,9.31559782202385e-07,1.48390074627969e-06
2010-10-12,4.58310823887587e-05,5.94114089835784e-06,5.90976651437813e-06
2010-10-13,7.58441601647064e-05,7.0252877776511e-05,6.19688216829673e-05
2010-10-14,4.63130563730374e-05,2.49441545747686e-05,3.9582224417245e-05
2010-10-15,1.89633392437827e-05,3.74258775082126e-07,1.13640976451279e-06
2010-10-16,8.08350450824946e-05,2.92178668814813e-07,1.47762222013625e-07
2010-10-17,1.62605447258102e-05,3.59664853455399e-09,1.09059756780994e-08
2010-10-18,0,0,0
2010-10-19,0,0,0
2010-10-20,0,3.96455789086758e-06,1.19965761768981e-05
2010-10-21,7.92749488027766e-05,3.26410809066147e-05,2.0162164219073e-05
2010-10-22,3.38794961862732e-05,1.88318017535494e-06,1.2169597312095e-06
2010-10-23,7.58593741920777e-05,6.4360247051809e-06,3.30628790834453e-06
2010-10-24,4.24687584654748e-07,1.30669704390129e-07,3.9433552956325e-07
2010-10-25,0,6.91647919492944e-11,2.08591852124407e-10
2010-10-26,2.68860253527237e-06,0,0
2010-10-27,9.20742786547635e-06,0,0
2010-10-28,6.13863767284784e-06,1.87601978396401e-09,5.64763125154855e-09
2010-10-29,0.000182159070391208,6.50472502456978e-05,3.26187182508875e-05
2010-10-30,2.13185157917906e-05,4.47237216576468e-05,2.97345341095934e-05
2010-10-31,0,0,0
2010-11-01,0,0,0
2010-11-02,0,1.70335501259444e-09,5.11530551250417e-09
2010-11-03,0,0,0
2010-11-04,0,0,0
2010-11-05,0,4.46929107056349e-06,1.340777544101e-05
2010-11-06,0,7.87749377195723e-06,2.19720132008661e-05
2010-11-07,0,1.28134118426715e-07,3.84216605198162e-07
2010-11-08,0,1.30862876090987e-08,3.92332033527509e-08
2010-11-09,9.97422034743067e-07,3.60000655064141e-07,9.48533966038667e-07
2010-11-10,0,3.61178081220714e-06,3.0994463031675e-06
2010-11-11,0.000156423979206011,0.000158990107593127,0.000132067638332956
2010-11-12,7.77992900111713e-05,0.000199486225028522,0.000194990963791497
2010-11-13,0,0,0
2010-11-14,0,0,0
2010-11-15,0,6.34357366635641e-09,1.90207334327397e-08
2010-11-16,0,2.23480078886951e-08,6.70227038312987e-08
2010-11-17,0,5.18915271641163e-07,2.59440440686376e-07
2010-11-18,0,1.47464149335974e-07,7.37489855850981e-08
2010-11-19,0,2.18334363921713e-08,3.01010842918004e-08
2010-11-20,5.02201480401254e-08,5.25422876762605e-07,3.86048725431465e-07
2010-11-21,3.92560696127475e-06,7.741935981187e-09,2.32574048908418e-08
2010-11-22,0,1.43367927307736e-07,4.30883147828354e-07
2010-11-23,0,5.04161441483575e-08,1.51595770603308e-07
2010-11-24,0,1.5006378362159e-07,4.5145679905545e-07
2010-11-25,2.54567112278892e-06,6.81631206589373e-07,4.24528451503647e-07
2010-11-26,3.55695448206461e-07,3.18212892125302e-06,8.09445646154927e-06
2010-11-27,8.18349872133695e-06,1.79229209607001e-05,2.97131355182501e-05
2010-11-28,6.63969922243268e-06,5.5632513067394e-06,3.00609485748282e-06
2010-11-29,9.59552153290133e-07,0.000117572293675039,0.000144654826726764
2010-11-30,1.57717556703574e-06,1.60938052431447e-05,2.57418068940751e-05
2010-12-01,5.52888756999437e-08,8.83428370457295e-08,4.44789414189017e-08
2010-12-02,0,1.8868759354973e-07,9.505946252375e-08
2010-12-03,0,8.69837458594702e-06,1.64491630130215e-05
2010-12-04,0,4.04704087486607e-06,8.86218003870454e-06
2010-12-05,0,0,0
2010-12-06,0,6.77758691836061e-07,2.05356536753243e-06
2010-12-07,0,0,0
2010-12-08,2.44398252107203e-05,0,0
2010-12-09,6.42097293166444e-05,3.14972862724972e-06,1.59302476276935e-06
2010-12-10,6.49780122330412e-05,2.6320503820898e-05,2.7011577913072e-05
2010-12-11,0.000106672960100695,1.67219786817441e-05,2.31749927479541e-05
2010-12-12,5.96744066569954e-05,1.48997805808904e-05,7.6906962931389e-06
2010-12-13,2.42624191741925e-05,2.34040362556698e-05,2.50668635999318e-05
2010-12-14,4.72601823275909e-05,7.1795002440922e-06,1.01453160823439e-05
2010-12-15,1.80148833806015e-06,7.35063679258019e-07,3.72476421262036e-07
2010-12-16,0,0,0
2010-12-17,0,0,0
2010-12-18,0,0,0
2010-12-19,0,0,0
2010-12-20,0,0,0
2010-12-21,1.06257425613876e-06,9.80044561060822e-08,4.96400964777877e-08
2010-12-22,0,8.16899728306453e-07,1.73596106378682e-06
2010-12-23,9.13822350412374e-06,6.713236507494e-05,0.000101077304861974
2010-12-24,4.36659183833399e-06,1.36559438033146e-05,2.56858165812446e-05
2010-12-25,0,1.27312455333595e-06,3.86161718779476e-06
2010-12-26,3.21272236760706e-05,6.91228997311555e-05,5.02114417031407e-05
2010-12-27,2.42085622659261e-08,4.23949177275063e-06,4.19928164774319e-06
2010-12-28,0,0,0
2010-12-29,0.000142333927215077,0.000101803030702285,8.58463245094754e-05
2010-12-30,4.81029856018722e-05,1.51794929479365e-05,8.28516203910112e-06
2010-12-31,2.20005240407772e-05,2.41015277424594e-05,2.49044951488031e-05
